Wavelength [nm], Intensity [64 bit] LiF_1.tif
20.02546533211784, 14.921875
20.035284162572808, 12.546875
20.04510647831552, 12.515625
20.054932282373752, 13.78125
20.06476157777528, 17.8125
20.07459436754789, 25.0625
20.08443065471936, 36.3125
20.09427044231747, 35.453125
20.10411373337, 28.3125
20.11396053090473, 26.09375
20.123810837949442, 18.21875
20.133664657531913, 14.9375
20.143521992679922, 16.890625
20.15338284642125, 16.9375
20.16324722178368, 22.046875
20.173115121794993, 25.078125
20.182986549482962, 20.359375
20.19286150787537, 18.75
20.202740000000002, 15.75
20.212622028884628, 15.21875
20.22250759755704, 19.65625
20.23239670904501, 39.125
20.242289366376323, 97.203125
20.25218557257875, 114.875
20.262085330680083, 86.921875
20.27198864370809, 74.65625
20.28189551469056, 44.09375
20.29180594665527, 24.734375
20.30171994263, 22.53125
20.31163750564253, 23.9375
20.321558638720642, 35.109375
20.33148334489211, 68.421875
20.341411627184723, 94.4375
20.351343488626252, 102.765625
20.36127893224448, 68.21875
20.37121796106719, 29.078125
20.381160578122163, 15.90625
20.39110678643717, 12.890625
20.40105658904, 12.078125
20.41100998895843, 12.40625
20.420966989220243, 12.65625
20.430927592853212, 12.328125
20.440891802885123, 11.875
20.450859622343753, 11.5625
20.46083105425688, 13.1875
20.47080610165229, 13.8125
20.48078476755776, 15.25
20.490767055001072, 18.609375
20.50075296701, 48.515625
20.51074250661233, 177.296875
20.52073567683584, 279.109375
20.53073248070831, 181.9375
20.540732921257522, 69.671875
20.550737001511248, 45.8125
20.560744724497283, 28.953125
20.57075609324339, 16.734375
20.58077111077736, 13.265625
20.59078978012697, 13.234375
20.60081210432, 13.375
20.61083808638423, 13.703125
20.62086772934744, 13.53125
20.63090103623741, 11.90625
20.64093801008192, 11.1875
20.65097865390875, 10.578125
20.66102297074568, 10.734375
20.67107096362049, 12.6875
